"dtfc-fixed-left","dtfc-fixed-left href","rounded-circle src","coin-title","coin-symbol","number","number 2","number 3","number 4","link-blank src","link-blank src 2","btn","graph src","down","down 2","up"
"36","https://coindiscovery.app/coin/gamesafe-io/overview","https://d2daclycywormq.cloudfront.net/production/coins/gamesafe-io.svg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=ae525c6cd81b8bc35a7f59ee57dec254d9b2d1b9dcdc18748601940e3d2ea571","Gamesafe.io","GAMESAFE","$0.000000002327","","","$950,427","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","59832","https://coindiscovery.app/img/graphs/d1.svg","1.69%","3.04%",""
"37","https://coindiscovery.app/coin/1doge-finance/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1627925438-47323683-86eb-448a-9d44-5f4bee797efa.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=14053be47f5cddf1ecee343f4c42cfe28fbb087fb4f550eef3f28ccad7fada01","1Doge Finance","1DOGE","$0.0002195","","","$214,050","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","57585","https://coindiscovery.app/img/graphs/d3.svg","0.59%","0.9%",""
"38","https://coindiscovery.app/coin/halloween-floki126/overview","https://d2daclycywormq.cloudfront.net/production/coins/1661191102552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=58a767dddf8e4c072944b9cdfe06c91abf883ad9a1c3aa0205bcd0d7332e65b1","Halloween Floki","FLOH","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","57325","https://coindiscovery.app/img/graphs/d2.svg","","",""
"39","https://coindiscovery.app/coin/sui/overview","https://d2daclycywormq.cloudfront.net/production/coins/16830658435178991.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=3f29c1e7257014ccd7e2938739591814e8975ba9f6d8a45a802ad88327ea711f","SUI","SUI","$231,100","-","-","$2,555","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","55379","https://coindiscovery.app/img/graphs/u3.svg","","",""
"40","https://coindiscovery.app/coin/pitbull/overview","https://d2daclycywormq.cloudfront.net/production/coins/pitbull.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=7d747d81ffa3b9d1abd540d792115610a31d5d7fc6ddfef49a2bcf46fcd0d60e","Pitbull","PIT","$0.000000001511","","","$61,062,131","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","55077","https://coindiscovery.app/img/graphs/d3.svg","1.31%","2.58%",""
"41","https://coindiscovery.app/coin/onebit/overview","https://d2daclycywormq.cloudfront.net/production/coins/16743137405177507.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=e7023b3ad89fb5b6339b99d30d6a50589b3ba340f56f83f2ac3b52a0ee2bd72c","OneBit","OBIT","$0.01","-","-","$3,000,000,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","53804","https://coindiscovery.app/img/graphs/u2.svg","","",""
"42","https://coindiscovery.app/coin/domestic-collectors/overview","https://d2daclycywormq.cloudfront.net/production/coins/1661878517552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f8317e863a276ef9943e3850cf38bad018f9448cd63b21db25ef4af8dd85c66a","Domestic Collectors","DMC","$0.001221","-","-","$1,220,928","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","53423","https://coindiscovery.app/img/graphs/u3.svg","","",""
"43","https://coindiscovery.app/coin/dkyc-don-t-kyc/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1629447169-85587669.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=4c52fe531a5bf86f6153f3976b60da1d53183082c6571f6047452053c9a472d4","DKYC (DontKYC)","DKYC","$0.0002717","","","$2,712,241","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","52561","https://coindiscovery.app/img/graphs/u4.svg","","","0.07%"
"44","https://coindiscovery.app/coin/burnace/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1628492614-ace.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=760402922cc527a07402a54cb1d9d81e7c32c86b9a3fd12ba24b13ba0ad5fdcc","Burnace","ACE","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","51020","https://coindiscovery.app/img/graphs/d1.svg","","",""
"45","https://coindiscovery.app/coin/amira/overview","https://d2daclycywormq.cloudfront.net/production/coins/16787340835141505.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=4f36ecc29d9e15ad34c82e9adef3cc8d9713d616449fee5b5a0e8a72f812a8c8","AMIRA","ALMR","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","49948","https://coindiscovery.app/img/graphs/d1.svg","","",""
"46","https://coindiscovery.app/coin/ecochain-token/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1630268192-photo_2021-08-15_09-31-04.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a2db1e325a87fe1268d6cdfb00104b76ed1219d3b2d8dcbadb1439c255bb666c","Ecochain Token","ecochain","$0.000000004143","","","$414,269","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","46210","https://coindiscovery.app/img/graphs/d3.svg","0.48%","0.96%",""
"47","https://coindiscovery.app/coin/mrbob/overview","https://d2daclycywormq.cloudfront.net/production/coins/16768283735177881.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121701Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=52b152a8d95ff9af33391fab44d683e928ac809cbdd3fbc7107215595894a381","MRBOB","MBOB","$0.003","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","45503","https://coindiscovery.app/img/graphs/u1.svg","","",""
"48","https://coindiscovery.app/coin/jefe/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1634589503-kNJsDmpphSrDDF4gmFWQKism5I9YBgi4PKdTaE6T.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=60bbbed4d595f0e5fae10f837f1bba880b0cb51c7dcb4546362b3cb75c41b31a","Jefe","JEFE","$0.00000000005721","","","$52,624","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","44345","https://coindiscovery.app/img/graphs/d3.svg","","","0.00%"
"49","https://coindiscovery.app/coin/we-are-nasty/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1629690083-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=b5ca6a8e8bcd2965ed7441b1e0e6d8545e675e1f155e7d49526f4f959bcdfb18","We Are Nasty","NASTY","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","43870","https://coindiscovery.app/img/graphs/d1.svg","","",""
"50","https://coindiscovery.app/coin/kabosu-inu/overview","https://d2daclycywormq.cloudfront.net/production/coins/kabosu-inu.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=348d7f899c6e89f9cef7c0f0ecd3bf1878a27634e29ca40161eb233aed74e7ee","Kabosu Inu","KABOSU","$0.000000004219","","","$4,145,970","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","43270","https://coindiscovery.app/img/graphs/d1.svg","6.77%","","0.00%"
"51","https://coindiscovery.app/coin/fox-finance/overview","https://d2daclycywormq.cloudfront.net/production/coins/fox-finance.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=362a64940ccc9438f6fa249844960579e0905852feb51f556b19f081bb538ae9","Fox Finance","FOX","$0.000000001273","","","$1,112,702","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","42835","https://coindiscovery.app/img/graphs/d1.svg","55.04%","","0.00%"
"52","https://coindiscovery.app/coin/herofi/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1630684052-photo_2021-09-01_14-47-57.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=0387e7debe497b5e2574505a897c250a8782e9e4af371946485f57e42bde16ee","HeroFi","HEROFI","$0.001355","","","$161,553","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","42513","https://coindiscovery.app/img/graphs/d2.svg","1.68%","","0.00%"
"53","https://coindiscovery.app/coin/instinct/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1629220091-photo_2021-08-16_02-23-08.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=ed5598db11b0cb1a1f07c076e53ed3209a6f4cb29e1a0a841ec6d2659a73c7d6","Instinct","INSTINCT","$0.0009264","","","$926,427","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","41231","https://coindiscovery.app/img/graphs/d2.svg","7.65%","","0.00%"
"54","https://coindiscovery.app/coin/minicar/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1630126013-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=d4df269ab8c2cf0f18e3402a8fe14d981490f9f68c01fe99a316b2d489183446","MiniCar","MINICAR","$0.0000007975","","","$7,975","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","40000","https://coindiscovery.app/img/graphs/d3.svg","5.52%","","0.00%"
"55","https://coindiscovery.app/coin/yieldtopia/overview","https://d2daclycywormq.cloudfront.net/production/coins/16568255191321390.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=33938a0bb5297ed4359fea70491a4739a3567b74e73e41bd7198688abb28beee","YieldTopia","YIELD","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","38936","https://coindiscovery.app/img/graphs/d4.svg","","",""
"56","https://coindiscovery.app/coin/ai-shiba265/overview","https://d2daclycywormq.cloudfront.net/production/coins/16752752805177684.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=dd36d07b064f24324e84a58d26b98b31f74c49f3fb9de4293876dbf06953251d","Ai Shiba","AISHIBA","$202,500","-","-","$10,125","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","38606","https://coindiscovery.app/img/graphs/u3.svg","","",""
"57","https://coindiscovery.app/coin/devolution/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1636276016-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=b78d757a16083d0ce17444e8e4428971cd46e33faded6bd584c74e348732bf59","Devolution","DeVo","$0.01333","","","$10,125,435","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","38131","https://coindiscovery.app/img/graphs/d4.svg","16.02%","","0.00%"
"58","https://coindiscovery.app/coin/bitstubs/overview","https://d2daclycywormq.cloudfront.net/production/coins/16808701495178569.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=5d71756f99e1e04512391cf3a1a962bf0efae15067f93add579d8566b033fcaf","BitStubs","STUB","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","36419","https://coindiscovery.app/img/graphs/d2.svg","","",""
"59","https://coindiscovery.app/coin/tethermoon/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1628897382-dd156a72-1eb1-4e88-be59-63c91fc2ffa5.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=371f0c5bf3399da0746bfc5f6ad3c2f3e1a37ab8aa2c616952c33b4923eb64e8","TetherMoon","TRM","$0.000000008087","","","$8,086,984","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","36273","https://coindiscovery.app/img/graphs/d1.svg","5.59%","","0.00%"
"60","https://coindiscovery.app/coin/dexcheck581/overview","https://d2daclycywormq.cloudfront.net/production/coins/16881878825181254.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=14d179136906e8321e7a63cf6ae8ab71d2ded2708709d88d6f4b1ee664ecf195","DexCheck","DCK","$0.01","-","-","$646,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","36188","https://coindiscovery.app/img/graphs/u4.svg","","",""
"61","https://coindiscovery.app/coin/everrise-token/overview","https://d2daclycywormq.cloudfront.net/production/coins/everrise-token.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=525a0626cfd5dd78dd7552a04e05b18b713387fa9f272b6b6e008274a388c67e","EVERRISE TOKEN","RISE","$0.0009209","","","$65,848,783","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","35075","https://coindiscovery.app/img/graphs/d4.svg","7.17%","","0.00%"
"62","https://coindiscovery.app/coin/saveyourassets/overview","https://d2daclycywormq.cloudfront.net/production/coins/saveyourassets.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=0faafd2ee0531e65c460449b8b6cf21578861b1f4e3e6342e12fe508712aa96a","SaveYourAssets","SYA","$0.00000002951","","","$29,434,140","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","34893","https://coindiscovery.app/img/graphs/d3.svg","8.18%","","0.00%"
"63","https://coindiscovery.app/coin/imov/overview","https://d2daclycywormq.cloudfront.net/production/coins/16564790231321390.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=67425feacbad82f0d235f4142539e07204bc4d6c9dc443dc2e37c1652ae5d9eb","IMOV","IMT","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","34818","https://coindiscovery.app/img/graphs/d3.svg","","",""
"64","https://coindiscovery.app/coin/fortuneswap/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1629718534-e23ef013-1ff4-4667-af66-d111f9902a20.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f172e765dea0a3a4c4a19b64883e58ba8e0e5e610ef4f7331cf012e75794bc38","FortuneSwap","FORTUNE","$0.000000002505","","","$2,442","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","34587","https://coindiscovery.app/img/graphs/d3.svg","8.38%","","0.00%"
"65","https://coindiscovery.app/coin/shopayment/overview","https://d2daclycywormq.cloudfront.net/production/coins/16623199085174887.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=5ef5972ef6be16f291f193aebae39b246706e9b8f50c30218fcacbab6f44e217","Shopayment","SPAY","$0.001","-","-","$5,000,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","33837","https://coindiscovery.app/img/graphs/u3.svg","","",""
"66","https://coindiscovery.app/coin/lambo/overview","https://d2daclycywormq.cloudfront.net/production/coins/16474875640.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=67e9f6e0841f0795e1905764645025ff8202c4014aebb5dff0c0fca2e8d41864","#LAMBO","LAMBO","$0.05176","","","$51,765","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","32567","https://coindiscovery.app/img/graphs/d4.svg","24.89%","","0.00%"
"67","https://coindiscovery.app/coin/godelon/overview","https://d2daclycywormq.cloudfront.net/production/coins/godelon.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121702Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=728d2d3bd9b162661c88fec57a354a1b0b5c73d35a1746627396d8ccb9558f50","GodElon","GODELON","$0.00000062","","","$309,985","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","32216","https://coindiscovery.app/img/graphs/d1.svg","1.4%","","0.00%"
